"72840","N01BB58","ARTICAINE, COMBINATIONS",""
"72841","N01BB58","ARTICAINE, COMBINATIONS",""
"72848","N06AB06","SERTRALINE",""
"72849","N06AB06","SERTRALINE",""
"72850","N06AB06","SERTRALINE",""
"72855","N06AB05","PAROXETINE",""
"72856","N06AB05","PAROXETINE",""
"72860","V07AV","TECHNICAL DISINFECTANTS",""
"72892","N06AX02","TRYPTOPHAN",""
"72893","N06AX02","TRYPTOPHAN",""
"72895","N06AX02","TRYPTOPHAN",""
"72897","N06AX11","MIRTAZAPINE",""
"72898","N06AX11","MIRTAZAPINE",""
"72899","N06AX11","MIRTAZAPINE",""
"72911","N06AB05","PAROXETINE",""
"72912","N06AB05","PAROXETINE",""
"72913","N06AB05","PAROXETINE",""
"72914","N06AB05","PAROXETINE",""
"72915","N06AB05","PAROXETINE",""
"72916","N06AB05","PAROXETINE",""
"72917","P01AB01","METRONIDAZOLE",""
"72923","R05FA02","OPIUM DERIVATIVES AND EXPECTORANTS",""
"72923","R05FA02","OPIUM DERIVATIVES AND EXPECTORANTS",""
"72935","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS",""
"72943","A03AX13","SILICONES",""
"72967","J05AE08","ATAZANAVIR",""
"72981","L02BA03","FULVESTRANT",""
"72991","V07AV","TECHNICAL DISINFECTANTS",""
"72996","H01CB02","OCTREOTIDE",""
"72997","H01CB02","OCTREOTIDE",""
"72998","H01CB02","OCTREOTIDE",""
"72999","H01CB02","OCTREOTIDE",""
"73002","M01AE51","IBUPROFEN, COMBINATIONS",""
"73002","M01AE51","IBUPROFEN, COMBINATIONS",""
"73003","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS",""
"73003","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS",""
"73025","V07AV","TECHNICAL DISINFECTANTS",""
"73037","V07AV","TECHNICAL DISINFECTANTS",""
"73040","L01EB01","GEFITINIB",""
"73064","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS",""
"73064","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS",""
"73070","N05BA12","ALPRAZOLAM",""
"73086","S01BC05","KETOROLAC",""
"73098","M05BA04","ALENDRONIC ACID",""
"73120","C07AG02","CARVEDILOL",""
"73121","C07AG02","CARVEDILOL",""
"73122","C07AG02","CARVEDILOL",""
"73123","C07AG02","CARVEDILOL",""
"73124","J01MA02","CIPROFLOXACIN",""
"73125","J01MA02","CIPROFLOXACIN",""
"73126","J01MA02","CIPROFLOXACIN",""
"73130","N06AX11","MIRTAZAPINE",""
"73131","C07CB03","ATENOLOL AND OTHER DIURETICS",""
"73131","C07CB03","ATENOLOL AND OTHER DIURETICS",""
"73132","C07CB03","ATENOLOL AND OTHER DIURETICS",""
"73132","C07CB03","ATENOLOL AND OTHER DIURETICS",""
"73177","N06BA01","AMFETAMINE",""
"73178","N06BA01","AMFETAMINE",""
"73179","N06BA01","AMFETAMINE",""
"73180","N06BA01","AMFETAMINE",""
"73181","N06BA01","AMFETAMINE",""
"73182","N06BA01","AMFETAMINE",""
"73193","B05ZA","HEMODIALYTICS, CONCENTRATES",""
"73225","S01XA20","ARTIFICIAL TEARS AND OTHER INDIFFERENT PREPARATIONS.",""
"73226","C07AB02","METOPROLOL",""
"73230","R06AA02","DIPHENHYDRAMINE",""
"73231","R06AA02","DIPHENHYDRAMINE",""
"73232","N03AX11","TOPIRAMATE",""
"73233","N03AX11","TOPIRAMATE",""
"73234","N03AX11","TOPIRAMATE",""
"73287","N06AB05","PAROXETINE",""
"73288","N06AB05","PAROXETINE",""
"73289","N06AB05","PAROXETINE",""
"73296","V07AV","TECHNICAL DISINFECTANTS",""
"73298","V07AV","TECHNICAL DISINFECTANTS",""
"73309","B05ZA","HEMODIALYTICS, CONCENTRATES",""
"73340","A16AB04","AGALSIDASE BETA",""
"73341","A16AB04","AGALSIDASE BETA",""
"73342","S01XA20","ARTIFICIAL TEARS AND OTHER INDIFFERENT PREPARATIONS.",""
"73355","M01AC06","MELOXICAM",""
"73356","M01AC06","MELOXICAM",""
"73377","N02CC03","ZOLMITRIPTAN",""
"73378","N02CC03","ZOLMITRIPTAN",""
"73379","A07DA03","LOPERAMIDE",""
"73384","L02AE02","LEUPRORELIN",""
"73392","A16AB03","AGALSIDASE ALFA",""
"73416","N06BA04","METHYLPHENIDATE",""
"73417","N06BA04","METHYLPHENIDATE",""
"73420","G03FA01","NORETHISTERONE AND ESTROGEN",""
"73420","G03FA01","NORETHISTERONE AND ESTROGEN",""
"73429","A02BC03","LANSOPRAZOLE",""
"73430","A02BC03","LANSOPRAZOLE",""
"73432","G03BA03","TESTOSTERONE",""
"73433","C03DB01","AMILORIDE",""
"73439","V03AB25","FLUMAZENIL",""
"73448","M05BA03","PAMIDRONIC ACID",""
"73449","M05BA03","PAMIDRONIC ACID",""
"73463","L03AA13","PEGFILGRASTIM",""
"73487","H02AB02","DEXAMETHASONE",""
"73489","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION",""
"73495","C10AA01","SIMVASTATIN",""
"73496","C10AA01","SIMVASTATIN",""
"73497","C10AA01","SIMVASTATIN",""
"73498","C10AA01","SIMVASTATIN",""
"73499","C10AA01","SIMVASTATIN",""
"73505","N06BA04","METHYLPHENIDATE",""
"73513","D02AA","SILICONE PRODUCTS",""
"73516","V07AV","TECHNICAL DISINFECTANTS",""
"73533","A16AX06","MIGLUSTAT",""
"73540","N06AX11","MIRTAZAPINE",""
"73541","N06AX11","MIRTAZAPINE",""
"73565","M01AE51","IBUPROFEN, COMBINATIONS",""
"73565","M01AE51","IBUPROFEN, COMBINATIONS",""
"73583","N03AB02","PHENYTOIN",""
"73592","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS",""
"73592","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS",""
"73612","N02BF01","GABAPENTIN",""
"73613","N02BF01","GABAPENTIN",""
"73614","N02BF01","GABAPENTIN",""
"73619","J01MA02","CIPROFLOXACIN",""
"73631","V07AV","TECHNICAL DISINFECTANTS",""
"73633","V07AV","TECHNICAL DISINFECTANTS",""
"73640","D08AC52","CHLORHEXIDINE, COMBINATIONS",""
"73644","C09AA05","RAMIPRIL",""
"73646","C09AA05","RAMIPRIL",""
"73648","C09AA05","RAMIPRIL",""
"73650","C09AA05","RAMIPRIL",""
"73676","V07AV","TECHNICAL DISINFECTANTS",""
"73683","A10AE04","INSULIN GLARGINE",""
"73690","N05AX08","RISPERIDONE",""
"73691","N05AX08","RISPERIDONE",""
"73692","N05AX08","RISPERIDONE",""
"73693","N05AX08","RISPERIDONE",""
"73694","N05AX08","RISPERIDONE",""
"73695","N05AX08","RISPERIDONE",""
"73710","M03BA53","METHOCARBAMOL, COMBINATIONS EXCL PSYCHOLEPTICS",""
"73710","M03BA53","METHOCARBAMOL, COMBINATIONS EXCL PSYCHOLEPTICS",""
"73714","S01AE07","MOXIFLOXACIN",""
"73718","C07AG02","CARVEDILOL",""
"73719","C07AG02","CARVEDILOL",""
"73720","C07AG02","CARVEDILOL",""
"73721","C07AG02","CARVEDILOL",""
"73724","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS",""
"73726","V07AV","TECHNICAL DISINFECTANTS",""
"73742","R05DA09","DEXTROMETHORPHAN",""
"73758","S02CA06","DEXAMETHASONE AND ANTIINFECTIVES",""
"73758","S02CA06","DEXAMETHASONE AND ANTIINFECTIVES",""
"73770","B01AC04","CLOPIDOGREL",""
"73774","N02BE01","ACETAMINOPHEN (PARACETAMOL)",""
"73775","N02BE01","ACETAMINOPHEN (PARACETAMOL)",""
"73813","A11CC05","COLECALCIFEROL",""
"73815","G02BB01","VAGINAL RING WITH PROGESTOGEN AND ESTROGEN",""
"73824","L01EA01","IMATINIB",""
"73825","L01EA01","IMATINIB",""
"73878","J07CA02","DIPHTHERIA-PERTUSSIS-POLIOMYELITIS-TETANUS",""
"73885","V07AV","TECHNICAL DISINFECTANTS",""
"73893","V07AV","TECHNICAL DISINFECTANTS",""
"73901","B05ZA","HEMODIALYTICS, CONCENTRATES",""
"73916","B05ZA","HEMODIALYTICS, CONCENTRATES",""
"73917","B05ZA","HEMODIALYTICS, CONCENTRATES",""
"73919","B05ZA","HEMODIALYTICS, CONCENTRATES",""
"73921","B05ZA","HEMODIALYTICS, CONCENTRATES",""
"73922","B05ZA","HEMODIALYTICS, CONCENTRATES",""
"73923","B05ZA","HEMODIALYTICS, CONCENTRATES",""
"73924","B05ZA","HEMODIALYTICS, CONCENTRATES",""
"73930","R06AA11","DIMENHYDRINATE",""
"73935","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS",""
"73940","A16AB05","LARONIDASE",""
"73983","H05AA02","TERIPARATIDE",""
"73989","D01BA02","TERBINAFINE",""
"73994","S01EE01","LATANOPROST",""
"73995","A06AB58","SODIUM PICOSULFATE, COMBINATIONS",""
"74028","V07AV","TECHNICAL DISINFECTANTS",""
"74040","N02BE01","ACETAMINOPHEN (PARACETAMOL)",""
"74047","C09AA05","RAMIPRIL",""
"74048","C09AA05","RAMIPRIL",""
"74051","C09AA05","RAMIPRIL",""
"74065","V07AV","TECHNICAL DISINFECTANTS",""
"74069","V07AV","TECHNICAL DISINFECTANTS",""
"74071","J02AC01","FLUCONAZOLE",""
"74072","N06AB08","FLUVOXAMINE",""
"74073","N06AB08","FLUVOXAMINE",""
"74083","V07AV","TECHNICAL DISINFECTANTS",""
"74084","V07AV","TECHNICAL DISINFECTANTS",""
"74089","N05AX08","RISPERIDONE",""
"74091","N05AX08","RISPERIDONE",""
"74093","N05AX08","RISPERIDONE",""
"74133","N06AX11","MIRTAZAPINE",""
"74134","N06AX11","MIRTAZAPINE",""
"74135","N06AX11","MIRTAZAPINE",""
"74136","C07AB07","BISOPROLOL",""
"74140","C07AB07","BISOPROLOL",""
"74143","A04AD11","NABILONE",""
"74152","N02CC06","ELETRIPTAN",""
"74153","N02CC06","ELETRIPTAN",""
"74161","D07AD01","CLOBETASOL",""
"74163","N02CC01","SUMATRIPTAN",""
"74164","N02CC01","SUMATRIPTAN",""
"74165","N02CC01","SUMATRIPTAN",""
"74169","A07DA03","LOPERAMIDE",""
"74170","J02AC03","VORICONAZOLE",""
"74171","J02AC03","VORICONAZOLE",""
"74172","J02AC03","VORICONAZOLE",""
"74173","L04AK01","LEFLUNOMIDE",""
"74174","L04AK01","LEFLUNOMIDE",""
"74181","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS",""
"74181","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS",""
"74195","C08DB01","DILTIAZEM",""
"74196","C08DB01","DILTIAZEM",""
"74197","C08DB01","DILTIAZEM",""
"74198","C08DB01","DILTIAZEM",""
"74199","C08DB01","DILTIAZEM",""
"74220","D02AA","SILICONE PRODUCTS",""
"74230","N02CC07","FROVATRIPTAN",""
"74243","G03AB05","DESOGESTREL AND ESTROGEN",""
"74247","S01AE06","GATIFLOXACIN",""
"74277","N06AB04","CITALOPRAM",""
"74278","N06AB04","CITALOPRAM",""
"74279","R06AA02","DIPHENHYDRAMINE",""
"74280","R06AA02","DIPHENHYDRAMINE",""
"74296","A10BA02","METFORMIN",""
"74297","A10BA02","METFORMIN",""
"74298","V07AV","TECHNICAL DISINFECTANTS",""
"74314","M01AE01","IBUPROFEN",""
"74319","D10BA01","ISOTRETINOIN",""
"74320","D10BA01","ISOTRETINOIN",""
"74328","B01AX05","FONDAPARINUX",""
"74338","V07AV","TECHNICAL DISINFECTANTS",""
"74341","A04AA01","ONDANSETRON",""
"74342","A04AA01","ONDANSETRON",""
"74343","L01CE02","IRINOTECAN",""
"74344","V07AV","TECHNICAL DISINFECTANTS",""
"74353","M01AC06","MELOXICAM",""
"74354","M01AC06","MELOXICAM",""
"74370","V07AV","TECHNICAL DISINFECTANTS",""
"74372","C03CC01","ETACRYNIC ACID",""
"74379","L04AB04","ADALIMUMAB",""
"74388","S01ED51","TIMOLOL, COMBINATIONS",""
"74388","S01ED51","TIMOLOL, COMBINATIONS",""
"74414","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS",""
"74415","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS",""
"74461","N06AX11","MIRTAZAPINE",""
"74515","M03BX02","TIZANIDINE",""
"74537","V07AV","TECHNICAL DISINFECTANTS",""
"74538","V07AV","TECHNICAL DISINFECTANTS",""
"74558","V07AV","TECHNICAL DISINFECTANTS",""
"74601","R01BA52","PSEUDOEPHEDRINE, COMBINATIONS",""
"74601","R01BA52","PSEUDOEPHEDRINE, COMBINATIONS",""
"74602","R03DX05","OMALIZUMAB",""
"74607","N06DX01","MEMANTINE",""
"74647","B05DB","HYPERTONIC SOLUTIONS",""
"74648","B05DB","HYPERTONIC SOLUTIONS",""
"74649","B05DB","HYPERTONIC SOLUTIONS",""
"74650","H02AB02","DEXAMETHASONE",""
"74661","B02BD06","VON WILLEBRAND FACTOR AND COAG. FACT. VIII IN COMB",""
"74662","B02BD06","VON WILLEBRAND FACTOR AND COAG. FACT. VIII IN COMB",""
"74663","B02BD06","VON WILLEBRAND FACTOR AND COAG. FACT. VIII IN COMB",""
"74665","L04AK01","LEFLUNOMIDE",""
"74666","L04AK01","LEFLUNOMIDE",""
"74685","J02AC01","FLUCONAZOLE",""
"74701","J01FA10","AZITHROMYCIN",""
"74702","J01FA10","AZITHROMYCIN",""
"74709","M05BA04","ALENDRONIC ACID",""
"74710","G03AA12","DROSPIRENONE AND ESTROGEN",""
"74711","G03AA12","DROSPIRENONE AND ESTROGEN",""
"74714","M01AB05","DICLOFENAC",""
"74720","N03AF01","CARBAMAZEPINE",""
"74721","N03AF01","CARBAMAZEPINE",""
"74725","C07AB02","METOPROLOL",""
"74727","M01AB05","DICLOFENAC",""
"74729","M01AB05","DICLOFENAC",""
"74742","G03GA08","CHORIOGONADOTROPIN ALFA",""
"74782","L01XG01","BORTEZOMIB",""
"74786","B05ZA","HEMODIALYTICS, CONCENTRATES",""
"74787","B05ZA","HEMODIALYTICS, CONCENTRATES",""
"74791","B05ZA","HEMODIALYTICS, CONCENTRATES",""
"74794","B05ZA","HEMODIALYTICS, CONCENTRATES",""
"74839","N02AA05","OXYCODONE",""
"74840","N03AX11","TOPIRAMATE",""
"74841","N03AX11","TOPIRAMATE",""
"74842","N03AX11","TOPIRAMATE",""
"74862","N06AB10","ESCITALOPRAM",""
"74864","N06AB10","ESCITALOPRAM",""
"74874","N03AX11","TOPIRAMATE",""
"74875","N03AX11","TOPIRAMATE",""
"74876","N03AX11","TOPIRAMATE",""
"74930","V04CX","OTHER DIAGNOSTIC AGENTS",""
"74932","V04CX","OTHER DIAGNOSTIC AGENTS",""
"74940","R02AA12","HEXYLRESORCINOL",""
"74943","V07AV","TECHNICAL DISINFECTANTS",""
"74951","G01AF02","CLOTRIMAZOLE",""
"74952","G01AF02","CLOTRIMAZOLE",""
"74963","N05AX08","RISPERIDONE",""
"74964","N05AX08","RISPERIDONE",""
"74965","N05AX08","RISPERIDONE",""
"74966","N05AX08","RISPERIDONE",""
"74973","B01AB01","HEPARIN",""
"74976","B01AB01","HEPARIN",""
"75000","L04AA06","MYCOPHENOLIC ACID",""
"75001","L04AA06","MYCOPHENOLIC ACID",""
"75010","D10AD01","TRETINOIN",""
"75038","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS",""
"75044","P01BB51","PROGUANIL AND ATOVAQUONE",""
"75087","R05FA02","OPIUM DERIVATIVES AND EXPECTORANTS",""
"75088","R05FA02","OPIUM DERIVATIVES AND EXPECTORANTS",""
"75088","R05FA02","OPIUM DERIVATIVES AND EXPECTORANTS",""
"75089","R05CA03","GUAIFENESIN",""
"75090","A10AD05","INSULIN ASPART",""
"75095","N03AX09","LAMOTRIGINE",""
"75096","N03AX09","LAMOTRIGINE",""
"75097","N03AX09","LAMOTRIGINE",""
"75100","C10AA07","ROSUVASTATIN",""
"75117","V07AV","TECHNICAL DISINFECTANTS",""
"75127","J01FA10","AZITHROMYCIN",""
"75141","N01AB08","SEVOFLURANE",""
"75142","L01DC01","BLEOMYCIN",""
"75144","C09AA09","FOSINOPRIL",""
"75145","C09AA09","FOSINOPRIL",""
"75157","N02BG10","CANNABINOIDS",""
"75176","V03AB25","FLUMAZENIL",""
"75180","D07AC13","MOMETASONE",""
"75196","J01FA09","CLARITHROMYCIN",""
"75197","J01FA09","CLARITHROMYCIN",""
"75207","C07AB03","ATENOLOL",""
"75209","N06BA04","METHYLPHENIDATE",""
"75210","N05AN01","LITHIUM",""
"75225","V07AV","TECHNICAL DISINFECTANTS",""
"75233","D10AF01","CLINDAMYCIN",""
"75254","D08AC02","CHLORHEXIDINE",""
"75263","A02BC02","PANTOPRAZOLE",""
"75267","V07AV","TECHNICAL DISINFECTANTS",""
"75279","D08AJ08","BENZETHONIUM CHLORIDE",""
"75280","D08AE04","TRICLOSAN",""
"75288","C07AB07","BISOPROLOL",""
"75289","C07AB07","BISOPROLOL",""
"75302","M01AE51","IBUPROFEN, COMBINATIONS",""
"75302","M01AE51","IBUPROFEN, COMBINATIONS",""
"75304","M01AE51","IBUPROFEN, COMBINATIONS",""
"75304","M01AE51","IBUPROFEN, COMBINATIONS",""
"75305","G03DA02","MEDROXYPROGESTERONE",""
"75307","C01EB10","ADENOSINE",""
"75308","J07BG01","RABIES, INACTIVATED, WHOLE VIRUS",""
"75325","J01FA10","AZITHROMYCIN",""
"75326","C07AB02","METOPROLOL",""
"75337","C07AB03","ATENOLOL",""
"75338","C07AB03","ATENOLOL",""
"75346","A03FA03","DOMPERIDONE",""
"75367","N07XX04","HYDROXYBUTYRIC ACID",""
"75377","N02CC01","SUMATRIPTAN",""
"75378","N02CC01","SUMATRIPTAN",""
"75379","N02BF02","PREGABALIN",""
"75380","N02BF02","PREGABALIN",""
"75381","N02BF02","PREGABALIN",""
"75383","N02BF02","PREGABALIN",""
"75385","N02BF02","PREGABALIN",""
"75386","N02BF02","PREGABALIN",""
"75387","A10BA02","METFORMIN",""
"75394","J01GB03","GENTAMICIN",""
"75411","B05ZA","HEMODIALYTICS, CONCENTRATES",""
"75412","M01AE51","IBUPROFEN, COMBINATIONS",""
"75412","M01AE51","IBUPROFEN, COMBINATIONS",""
"75422","G03FA17","DROSPIRENONE AND ESTROGEN",""
"75422","G03FA17","DROSPIRENONE AND ESTROGEN",""
"75427","R02AA06","CETYLPYRIDINIUM",""
"75428","L02AE02","LEUPRORELIN",""
"75430","N02CC01","SUMATRIPTAN",""
"75431","N02CC01","SUMATRIPTAN",""
"75432","N02CC01","SUMATRIPTAN",""
"75446","G03GA07","LUTROPIN ALFA",""
"75447","C10AB05","FENOFIBRATE",""
"75448","C10AB05","FENOFIBRATE",""
"75449","S01EC03","DORZOLAMIDE",""
"75453","N02BA01","ACETYLSALICYLIC ACID",""
"75458","M05BA08","ZOLEDRONIC ACID",""
"75459","L03AB07","INTERFERON BETA-1A",""
"75473","J05AR02","LAMIVUDINE AND ABACAVIR",""
"75479","B05BB01","ELECTROLYTES",""
"75494","A10BB12","GLIMEPIRIDE",""
"75495","A10BB12","GLIMEPIRIDE",""
"75497","A10BB12","GLIMEPIRIDE",""
"75535","V07AV","TECHNICAL DISINFECTANTS",""
"75541","B05AX03","BLOOD PLASMA",""
"75554","V07AV","TECHNICAL DISINFECTANTS",""
"75555","V07AV","TECHNICAL DISINFECTANTS",""
"75561","L02BB03","BICALUTAMIDE",""
"75576","G03GA05","FOLLITROPIN ALFA",""
"75577","G03GA05","FOLLITROPIN ALFA",""
"75578","G03GA05","FOLLITROPIN ALFA",""
"75580","D08AJ01","BENZALKONIUM",""
"75588","C09CA03","VALSARTAN",""
"75597","N06AB04","CITALOPRAM",""
"75617","D10AX03","AZELAIC ACID",""
"75619","R07AX01","NITRIC OXIDE",""
"75626","M05BA04","ALENDRONIC ACID",""
"75630","V01AA03","HOUSE DUST MITES",""
"75632","V07AV","TECHNICAL DISINFECTANTS",""
"75642","L01FG01","BEVACIZUMAB",""
"75669","L01CA04","VINORELBINE",""
"75672","L01FE01","CETUXIMAB",""
"75697","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION",""
"75710","V07AV","TECHNICAL DISINFECTANTS",""
"75711","V07AV","TECHNICAL DISINFECTANTS",""
"75715","C08DB01","DILTIAZEM",""
"75716","C08DB01","DILTIAZEM",""
"75717","C08DB01","DILTIAZEM",""
"75718","C08DB01","DILTIAZEM",""
"75719","C08DB01","DILTIAZEM",""
"75729","V07AV","TECHNICAL DISINFECTANTS",""
"75736","A10AE05","INSULIN DETEMIR",""
"75747","N05CF01","ZOPICLONE",""
"75748","N05CF01","ZOPICLONE",""
"75753","V07AV","TECHNICAL DISINFECTANTS",""
"75765","C08CA01","AMLODIPINE",""
"75766","C08CA01","AMLODIPINE",""
"75772","H01AX01","PEGVISOMANT",""
"75774","H01AX01","PEGVISOMANT",""
"75775","H01AX01","PEGVISOMANT",""
"75783","V07AV","TECHNICAL DISINFECTANTS",""
"75800","N02BE01","ACETAMINOPHEN (PARACETAMOL)",""
"75803","B05ZA","HEMODIALYTICS, CONCENTRATES",""
"75808","B05ZA","HEMODIALYTICS, CONCENTRATES",""
"75810","B05ZA","HEMODIALYTICS, CONCENTRATES",""
"75812","B05ZA","HEMODIALYTICS, CONCENTRATES",""
"75820","R03AL02","SALBUTAMOL AND IPRATROPIUM BROMIDE",""
"75820","R03AL02","SALBUTAMOL AND IPRATROPIUM BROMIDE",""
"75828","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS",""
"75829","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS",""
"75829","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS",""
"75834","C01DA14","ISOSORBIDE MONONITRATE",""
"75835","M01AE01","IBUPROFEN",""
"75836","M01AE01","IBUPROFEN",""
"75839","N04BA02","LEVODOPA AND DECARBOXYLASE INHIBITOR",""
"75841","G03AB05","DESOGESTREL AND ESTROGEN",""
"75871","G04BD10","DARIFENACIN",""
"75872","G04BD10","DARIFENACIN",""
"75873","C10BX03","ATORVASTATIN AND AMLODIPINE",""
"75873","C10BX03","ATORVASTATIN AND AMLODIPINE",""
"75874","C10BX03","ATORVASTATIN AND AMLODIPINE",""
"75874","C10BX03","ATORVASTATIN AND AMLODIPINE",""
"75875","C10BX03","ATORVASTATIN AND AMLODIPINE",""
"75875","C10BX03","ATORVASTATIN AND AMLODIPINE",""
"75876","C10BX03","ATORVASTATIN AND AMLODIPINE",""
"75876","C10BX03","ATORVASTATIN AND AMLODIPINE",""
"75877","C10BX03","ATORVASTATIN AND AMLODIPINE",""
"75877","C10BX03","ATORVASTATIN AND AMLODIPINE",""
"75878","C10BX03","ATORVASTATIN AND AMLODIPINE",""
"75878","C10BX03","ATORVASTATIN AND AMLODIPINE",""
"75879","C10BX03","ATORVASTATIN AND AMLODIPINE",""
"75879","C10BX03","ATORVASTATIN AND AMLODIPINE",""
"75880","C10BX03","ATORVASTATIN AND AMLODIPINE",""
"75880","C10BX03","ATORVASTATIN AND AMLODIPINE",""
"75881","J05AE09","TIPRANAVIR",""
"75882","R05DA20","COMBINATIONS",""
"75882","R05DA20","COMBINATIONS",""
"75884","A02BA03","FAMOTIDINE",""
"75886","C08CA01","AMLODIPINE",""
"75887","C08CA01","AMLODIPINE",""
"75889","A06AB02","BISACODYL",""
"75893","S01GA02","TETRYZOLINE",""
"75895","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS",""
"75895","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS",""
"75898","A05AA02","URSODEOXYCHOLIC ACID",""
"75899","A05AA02","URSODEOXYCHOLIC ACID",""
"75929","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS",""
"75929","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS",""
"75930","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS",""
"75930","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS",""
"75937","C09AA07","BENAZEPRIL",""
"75940","N06AX11","MIRTAZAPINE",""
"75941","N06BA04","METHYLPHENIDATE",""
"75946","D10AD03","ADAPALENE",""
"75953","C03AA03","HYDROCHLOROTHIAZIDE",""
"75964","N03AX14","LEVETIRACETAM",""
"75965","N03AX14","LEVETIRACETAM",""
"75966","N03AX14","LEVETIRACETAM",""
"75976","A04AA01","ONDANSETRON",""
"75977","A04AA01","ONDANSETRON",""
"75986","A04AA01","ONDANSETRON",""
"76012","V07AV","TECHNICAL DISINFECTANTS",""
"76013","B05AA01","ALBUMIN",""
"76014","B05AA01","ALBUMIN",""
"76019","L04AB01","ETANERCEPT",""
"76021","J01FA09","CLARITHROMYCIN",""
"76022","J01FA09","CLARITHROMYCIN",""
"76040","B05ZA","HEMODIALYTICS, CONCENTRATES",""
"76043","J05AR03","TENOFOVIR DISOPROXIL AND EMTRICITABINE",""
"76047","L01XX35","ANAGRELIDE",""
"76050","V07AV","TECHNICAL DISINFECTANTS",""
"76056","N06AX16","VENLAFAXINE",""
"76057","G04BD09","TROSPIUM",""
"76058","N06AX12","BUPROPION",""
"76059","N06AX12","BUPROPION",""
"76060","N06AX12","BUPROPION",""
"76061","N06AX12","BUPROPION",""
"76086","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS",""
"76087","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS",""
"76094","J01FA10","AZITHROMYCIN",""
"76110","V07AV","TECHNICAL DISINFECTANTS",""
"76117","C01BC04","FLECAINIDE",""
"76118","C01BC04","FLECAINIDE",""
"76120","N06AB04","CITALOPRAM",""
"76121","N06AB04","CITALOPRAM",""
"76122","L02BB03","BICALUTAMIDE",""
"76152","A10AC03","INSULIN (PORK)",""
"76153","A10AB03","INSULIN (PORK)",""
"76167","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS",""
"76168","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS",""
"76168","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS",""
"76170","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS",""
"76170","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS",""
"76171","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS",""
"76185","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS",""
"76192","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS",""
"76203","V07AV","TECHNICAL DISINFECTANTS",""
"76210","M05BB03","ALENDRONIC ACID AND CHOLECALCIFEROL",""
"76210","M05BB03","ALENDRONIC ACID AND CHOLECALCIFEROL",""
"76239","N05AH03","OLANZAPINE",""
"76240","N05AH03","OLANZAPINE",""
"76241","N05AH03","OLANZAPINE",""
"76242","N05AH03","OLANZAPINE",""
"76243","N05AH03","OLANZAPINE",""
"76258","D08AE05","CHLOROXYLENOL",""
"76279","N06BA04","METHYLPHENIDATE",""
"76280","N06BA04","METHYLPHENIDATE",""
"76281","N06BA04","METHYLPHENIDATE",""
"76282","N06BA04","METHYLPHENIDATE",""
"76283","N06BA04","METHYLPHENIDATE",""
"76284","N06BA04","METHYLPHENIDATE",""
"76285","N06BA04","METHYLPHENIDATE",""
"76286","N06BA04","METHYLPHENIDATE",""
"76292","G04BD08","SOLIFENACIN",""
"76293","G04BD08","SOLIFENACIN",""
"76294","G03DA02","MEDROXYPROGESTERONE",""
